,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Punk,#1119,For,Sale:,444,ETH,"($1,141,661.67",USD),Bid:,150,ETH,"($385,696.51",USD),
0,Punk,#3645,For,Sale:,50,ETH,"($128,565.50",USD),Bid:,44,ETH,"($113,137.64",USD),
0,Punk,#392,Bid:,40,ETH,"($102,852.40",USD),,,,,,,
0,Punk,#88,Bid:,33,ETH,"($84,853.23",USD),,,,,,,
0,Punk,#741,Bid:,31,ETH,"($79,710.61",USD),,,,,,,
0,Punk,#3914,For,Sale:,38,ETH,"($97,709.78",USD),Bid:,31,ETH,"($79,710.61",USD),
0,Punk,#3157,Bid:,30,ETH,"($77,139.30",USD),,,,,,,
0,Punk,#240,For,Sale:,57.88,ETH,"($148,827.43",USD),Bid:,29,ETH,"($74,567.99",USD),
0,Punk,#8990,For,Sale:,99.99,ETH,"($257,105.29",USD),Bid:,28,ETH,"($71,996.68",USD),
0,Punk,#2637,Bid:,25,ETH,"($64,282.75",USD),,,,,,,
0,Punk,#6026,Bid:,22,ETH,"($56,568.82",USD),,,,,,,
0,Punk,#7389,Bid:,21,ETH,"($53,997.51",USD),,,,,,,
0,Punk,#4410,For,Sale:,39,ETH,"($100,281.09",USD),Bid:,20,ETH,"($51,426.20",USD),
0,Punk,#281,Bid:,20,ETH,"($51,426.20",USD),,,,,,,
0,Punk,#3307,Bid:,20,ETH,"($51,426.20",USD),,,,,,,
0,Punk,#9523,Bid:,20,ETH,"($51,426.20",USD),,,,,,,
0,Punk,#8902,Bid:,17,ETH,"($43,712.27",USD),,,,,,,
0,Punk,#3364,Bid:,17,ETH,"($43,712.27",USD),,,,,,,
0,Punk,#9190,For,Sale:,20.5,ETH,"($52,711.86",USD),Bid:,16,ETH,"($41,140.96",USD),
0,Punk,#7281,For,Sale:,19.99,ETH,"($51,400.49",USD),Bid:,16,ETH,"($41,140.96",USD),
0,Punk,#4613,For,Sale:,20,ETH,"($51,426.20",USD),Bid:,16,ETH,"($41,140.96",USD),
0,Punk,#2057,Bid:,15,ETH,"($38,569.65",USD),,,,,,,
0,Punk,#510,Bid:,15,ETH,"($38,569.65",USD),,,,,,,
0,Punk,#610,For,Sale:,28.88,ETH,"($74,259.43",USD),Bid:,15,ETH,"($38,569.65",USD),
0,Punk,#4360,Bid:,14.5,ETH,"($37,284.00",USD),,,,,,,
0,Punk,#6265,For,Sale:,14.89,ETH,"($38,286.81",USD),Bid:,14.3,ETH,"($36,769.73",USD),
0,Punk,#6643,For,Sale:,15,ETH,"($38,569.65",USD),Bid:,14,ETH,"($35,998.34",USD),
0,Punk,#3421,For,Sale:,14.9,ETH,"($38,312.52",USD),Bid:,14,ETH,"($35,998.34",USD),
0,Punk,#8608,Bid:,13,ETH,"($33,427.03",USD),,,,,,,
0,Punk,#9626,Bid:,12.34,ETH,"($31,729.97",USD),,,,,,,
0,Punk,#8348,Bid:,10,ETH,"($25,713.10",USD),,,,,,,
0,Punk,#7121,Bid:,5,ETH,"($12,856.55",USD),,,,,,,
0,Punk,#5,Bid:,4.2,ETH,"($10,799.50",USD),,,,,,,
0,Punk,#8146,Bid:,3.03,ETH,"($7,791.07",USD),,,,,,,
0,Punk,#7647,Bid:,3,ETH,"($7,713.93",USD),,,,,,,
0,Punk,#112,Bid:,2.5,ETH,"($6,428.28",USD),,,,,,,
0,Punk,#2466,Bid:,2,ETH,"($5,142.62",USD),,,,,,,
0,Punk,#9961,Bid:,2,ETH,"($5,142.62",USD),,,,,,,
0,Punk,#7822,Bid:,2,ETH,"($5,142.62",USD),,,,,,,
0,Punk,#3092,Bid:,2,ETH,"($5,142.62",USD),,,,,,,
0,Punk,#1726,Bid:,1.5,ETH,"($3,856.97",USD),,,,,,,
0,Punk,#8252,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#3865,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#2267,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#5613,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#1984,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#9384,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#9345,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#1496,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#7430,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#780,Bid:,1,ETH,"($2,571.31",USD),,,,,,,
0,Punk,#2280,Bid:,0.78,ETH,"($2,005.62",USD),,,,,,,
0,Punk,#4123,Bid:,0.75,ETH,"($1,928.48",USD),,,,,,,
0,Punk,#3665,Bid:,0.65,ETH,"($1,671.35",USD),,,,,,,
0,Punk,#4989,Bid:,0.6,ETH,"($1,542.79",USD),,,,,,,
0,Punk,#1121,Bid:,0.6,ETH,"($1,542.79",USD),,,,,,,
0,Punk,#3116,Bid:,0.5,ETH,"($1,285.66",USD),,,,,,,
0,Punk,#8227,Bid:,0.5,ETH,"($1,285.66",USD),,,,,,,
0,Punk,#4640,Bid:,0.5,ETH,"($1,285.66",USD),,,,,,,
0,Punk,#5186,Bid:,0.5,ETH,"($1,285.66",USD),,,,,,,
0,Punk,#226,Bid:,0.41,ETH,"($1,054.24",USD),,,,,,,
0,Punk,#6074,Bid:,0.4,ETH,"($1,028.52",USD),,,,,,,
0,Punk,#4827,Bid:,0.4,ETH,"($1,028.52",USD),,,,,,,
0,Punk,#3639,Bid:,0.4,ETH,"($1,028.52",USD),,,,,,,
0,Punk,#5921,Bid:,0.36,ETH,($938.53,USD),,,,,,,
0,Punk,#9457,Bid:,0.35,ETH,($899.96,USD),,,,,,,
0,Punk,#5524,Bid:,0.31,ETH,($797.11,USD),,,,,,,
0,Punk,#7670,Bid:,0.31,ETH,($797.11,USD),,,,,,,
0,Punk,#4677,Bid:,0.31,ETH,($797.11,USD),,,,,,,
0,Punk,#5719,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#3176,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#9446,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#9832,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#9129,For,Sale:,605,ETH,"($1,555,642.59",USD),Bid:,0.3,ETH,($771.39,USD),
0,Punk,#9969,For,Sale:,50,ETH,"($128,565.50",USD),Bid:,0.3,ETH,($771.39,USD),
0,Punk,#3556,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#8425,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#8364,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#1492,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#6680,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#6315,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#5941,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#5157,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#5141,Bid:,0.3,ETH,($771.39,USD),,,,,,,
0,Punk,#2147,Bid:,0.28,ETH,($719.97,USD),,,,,,,
0,Punk,#1055,Bid:,0.28,ETH,($719.97,USD),,,,,,,
0,Punk,#3032,For,Sale:,115,ETH,"($295,700.66",USD),Bid:,0.28,ETH,($719.97,USD),
0,Punk,#9803,Bid:,0.26,ETH,($668.54,USD),,,,,,,
0,Punk,#7010,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#61,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#789,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#738,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#105,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#5977,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#9142,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#6548,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#6663,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#122,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#9454,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#5964,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#798,Bid:,0.25,ETH,($642.83,USD),,,,,,,
0,Punk,#9549,Bid:,0.23,ETH,($601.69,USD),,,,,,,
0,Punk,#9999,Bid:,0.22,ETH,($570.83,USD),,,,,,,
0,Punk,#860,Bid:,0.22,ETH,($565.70,USD),,,,,,,
0,Punk,#5277,Bid:,0.22,ETH,($565.69,USD),,,,,,,
0,Punk,#268,Bid:,0.21,ETH,($539.98,USD),,,,,,,
0,Punk,#4314,Bid:,0.21,ETH,($539.98,USD),,,,,,,
0,Punk,#187,Bid:,0.21,ETH,($539.98,USD),,,,,,,
0,Punk,#6437,Bid:,0.21,ETH,($539.98,USD),,,,,,,
0,Punk,#432,Bid:,0.21,ETH,($539.98,USD),,,,,,,
0,Punk,#3005,Bid:,0.21,ETH,($539.72,USD),,,,,,,
0,Punk,#1998,Bid:,0.21,ETH,($532.26,USD),,,,,,,
0,Punk,#8461,For,Sale:,70,ETH,"($179,991.70",USD),Bid:,0.2,ETH,($514.26,USD),
0,Punk,#2644,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#3886,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#7748,For,Sale:,99,ETH,"($254,559.70",USD),Bid:,0.2,ETH,($514.26,USD),
0,Punk,#7719,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#704,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#1170,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#1290,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#1293,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#7395,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#7441,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#286,For,Sale:,29.99,ETH,"($77,113.59",USD),Bid:,0.2,ETH,($514.26,USD),
0,Punk,#1648,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#9994,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#6160,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#3850,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#2401,For,Sale:,29,ETH,"($74,567.99",USD),Bid:,0.2,ETH,($514.26,USD),
0,Punk,#3343,For,Sale:,34.98,ETH,"($89,944.43",USD),Bid:,0.2,ETH,($514.26,USD),
0,Punk,#4759,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#4531,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#4396,Bid:,0.2,ETH,($514.26,USD),,,,,,,
0,Punk,#9621,Bid:,0.18,ETH,($467.21,USD),,,,,,,
0,Punk,#6796,Bid:,0.15,ETH,($385.70,USD),,,,,,,
0,Punk,#4784,Bid:,0.15,ETH,($385.70,USD),,,,,,,
0,Punk,#3135,Bid:,0.15,ETH,($385.70,USD),,,,,,,
0,Punk,#8773,Bid:,0.15,ETH,($385.70,USD),,,,,,,
0,Punk,#7022,Bid:,0.15,ETH,($385.70,USD),,,,,,,
0,Punk,#3133,For,Sale:,23,ETH,"($59,140.13",USD),Bid:,0.15,ETH,($385.70,USD),
0,Punk,#8135,Bid:,0.12,ETH,($321.41,USD),,,,,,,
0,Punk,#8390,Bid:,0.12,ETH,($313.70,USD),,,,,,,
0,Punk,#1694,For,Sale:,79,ETH,"($203,133.49",USD),Bid:,0.12,ETH,($308.56,USD),
0,Punk,#5787,Bid:,0.12,ETH,($308.56,USD),,,,,,,
0,Punk,#3839,Bid:,0.12,ETH,($308.56,USD),,,,,,,
0,Punk,#1867,Bid:,0.11,ETH,($285.67,USD),,,,,,,
0,Punk,#1952,Bid:,0.11,ETH,($282.84,USD),,,,,,,
0,Punk,#2207,Bid:,0.11,ETH,($282.84,USD),,,,,,,
0,Punk,#101,Bid:,0.1,ETH,($259.70,USD),,,,,,,
0,Punk,#7296,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#1203,For,Sale:,125,ETH,"($321,413.76",USD),Bid:,0.1,ETH,($257.13,USD),
0,Punk,#5203,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#6141,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#7718,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#6653,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#6521,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#3300,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#9615,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#9552,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#6495,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#6202,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#7384,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#3348,For,Sale:,"10,000,000,000,000,000,000,000,000",ETH,"($25,713,100,585,937,500,000,000,000,000.00",USD),Bid:,0.1,ETH,($257.13,USD),
0,Punk,#5646,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#1100,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#17,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#3148,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#2356,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#5152,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#1132,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#3937,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#4834,Bid:,0.1,ETH,($257.13,USD),,,,,,,
0,Punk,#3062,For,Sale:,143,ETH,"($367,697.34",USD),Bid:,0.1,ETH,($257.13,USD),
0,Punk,#8943,Bid:,0.09,ETH,($231.42,USD),,,,,,,
0,Punk,#4435,Bid:,0.08,ETH,($205.70,USD),,,,,,,
0,Punk,#6336,Bid:,0.08,ETH,($205.70,USD),,,,,,,
0,Punk,#7227,Bid:,0.08,ETH,($205.70,USD),,,,,,,
0,Punk,#1822,Bid:,0.07,ETH,($179.99,USD),,,,,,,
0,Punk,#9049,Bid:,0.07,ETH,($171.25,USD),,,,,,,
0,Punk,#2029,Bid:,0.06,ETH,($167.14,USD),,,,,,,
0,Punk,#8347,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#5786,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#6247,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#6120,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#8450,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#5845,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#5804,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#5800,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#4128,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#8866,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#3087,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#8631,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#6908,Bid:,0.06,ETH,($154.28,USD),,,,,,,
0,Punk,#7307,For,Sale:,41,ETH,"($105,423.71",USD),Bid:,0.06,ETH,($141.42,USD),
0,Punk,#8624,Bid:,0.06,ETH,($141.42,USD),,,,,,,
0,Punk,#1455,Bid:,0.05,ETH,($133.71,USD),,,,,,,
0,Punk,#1204,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#120,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#334,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#442,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#626,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#4711,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#1038,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#1220,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#1390,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#6607,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#1671,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#729,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#1843,For,Sale:,125,ETH,"($321,413.76",USD),Bid:,0.05,ETH,($131.14,USD),
0,Punk,#9736,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#2270,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#2362,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#2536,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#2893,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#3043,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#3035,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#3124,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#3555,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#3775,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#3883,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#5192,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#4336,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#4403,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#9890,For,Sale:,23,ETH,"($59,140.13",USD),Bid:,0.05,ETH,($131.14,USD),
0,Punk,#4921,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#5281,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#8405,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#5386,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#5508,Bid:,0.05,ETH,($131.14,USD),,,,,,,
0,Punk,#5714,Bid:,0.05,ETH,($131.14,USD),,,,,,,
